appid,name,developer,genres_steam,price,release_year,metacritic_score,total_recommendations,is_free,genre,country
454160,Dark Fear,Arif Games,"Aventura, Indie, Rol",3.99,2016,66,134,False,Aventura,Kazajistán
1407420,Milo and the Magpies,Johan Scherft,"Aventura, Indie",2.99,2021,0,3131,False,Aventura,Países Bajos
505460,Foxhole,Siege Camp,"Acción, Indie, Multijugador masivo, Rol, Estrategia",24.99,2022,0,43846,False,Acción,Desconocido
411690,VROOM: Galleon,VROOM,"Aventura, Casual, Indie",5.69,2015,0,0,False,Aventura,Desconocido
274170,Hotline Miami 2: Wrong Number,Dennaton Games,"Acción, Indie",14.79,2015,0,66025,False,Acción,Desconocido
1376200,KARMA: The Dark World,POLLARD STUDIO LLC,"Aventura, Indie, Rol",24.99,2025,0,3525,False,Aventura,Desconocido
718240,Solar Collector,Emily Peregrine,"Indie, Simuladores, Estrategia",1.76,2017,0,0,False,Estrategia,Desconocido
954740,Terminator: Resistance,Teyon,"Acción, Aventura, Rol",39.99,2019,0,15913,False,Acción,Francia
252230,YAIBA: NINJA GAIDEN Z,Spark Unlimited,"Acción, Aventura",29.99,2014,0,859,False,Acción,Desconocido
1097840,Gears 5,The Coalition,"Acción, Aventura",29.99,2019,82,19946,False,Acción,Suecia
304500,Rooms: The Main Building,HandMade Game,"Casual, Indie",9.75,2014,0,0,False,Acción,Desconocido
295490,Schrodinger’s Cat And The Raiders Of The Lost Quark,Italic Pig Limited,"Acción, Aventura, Casual, Indie",8.99,2014,59,0,False,Aventura,Reino Unido
2088460,Jigsaw Boom 2,8floor,Casual,14.79,2023,0,0,False,Acción,Desconocido
640590,The LEGO® NINJAGO® Movie Video Game,Traveller's Tales,Acción,29.99,2017,0,1708,False,Acción,Reino Unido
1021770,Wanba Guerreros,Wanba Studio,"Acción, Indie",4.99,2020,0,2315,False,Acción,Desconocido
25980,Majesty 2,1C:InoCo,"Simuladores, Estrategia",9.99,2009,72,1138,False,Estrategia,Rusia
3267900,Click and Conquer,SOCKHOUSE STUDIOS,"Casual, Simuladores, Estrategia",3.99,2025,0,1849,False,Estrategia,Desconocido
1235830,Dark Water : Slime Invader,DEVBOX,"Acción, Aventura, Casual, Indie",12.49,2021,0,133,False,Aventura,Japón
2195250,EA SPORTS FC™ 24,EA Canada,"Simuladores, Deportes",0.0,2023,0,94215,False,Simulación,Canadá
1411910,Fallen Aces,Trey Powell,"Acción, Indie, Acceso anticipado",14.99,2024,0,6127,False,Acción,Desconocido
275570,Summoner,Volition,"Acción, Rol",4.99,2014,78,449,False,Acción,Estados Unidos
33110,Alien Shooter: Revisited,Sigma Team Inc.,"Acción, Indie, Rol",4.99,2009,0,642,False,Acción,Desconocido
947300,Grim Nights,Edym Pixels,"Indie, Estrategia",2.09,2018,0,1477,False,Estrategia,Desconocido
545830,Princess of Tavern Collector's Edition,Far Mills,"Casual, Indie, Simuladores, Estrategia",9.99,2017,0,0,False,Estrategia,Desconocido
661900,Planetbound,T_T Games,"Acción, Casual, Indie",1.59,2017,0,0,False,Acción,Desconocido
744900,Dead Frontier 2,Creaky Corpse Ltd,"Acción, Indie, Multijugador masivo, Rol, Free to Play",0.0,2019,0,0,True,Acción,Desconocido
221040,Resident Evil 6,Capcom,"Acción, Aventura",19.99,2013,69,44510,False,Acción,Japón
356430,Chris Sawyer's Locomotion™,Chris Sawyer,"Simuladores, Estrategia",5.99,2015,0,581,False,Estrategia,Reino Unido
705700,Stripper Anya™ 2 X-MiGuFighters,"X-MiGuPLAY, LLC","Acción, Casual, Indie",9.99,2018,0,0,False,Acción,Desconocido
332360,Spriter Pro,BrashMonkey,"Animación y modelado, Diseño e ilustración, Utilidades",54.99,2014,0,198,False,Aventura,Desconocido
455970,Nokori,Heartomics,Casual,0.79,2016,0,0,False,Acción,Desconocido
328460,Redline,"Accolade, Inc.","Acción, Carreras",1.39,2014,0,0,False,Acción,Estados Unidos
1431040,Golazo! Soccer League,Purple Tree S R L,"Casual, Deportes",7.39,2020,0,194,False,Deportes,Argentina
641980,Block Survival: Legend of the Lost Islands,Battle Blockyverse Studios,"Acción, Aventura, Indie",0.79,2017,0,0,False,Acción,Desconocido
1999170,虫潮,Parallel Portal,"Acción, Aventura, Casual, Indie, Rol",6.89,2024,0,2375,False,Acción,Desconocido
13240,Unreal Tournament: Game of the Year Edition,"Epic Games, Inc.",Acción,0.0,2008,92,3691,False,Acción,Estados Unidos
584940,Amber's Magic Shop,Winter Wolves,"Aventura, Simuladores",19.5,2017,0,0,False,Aventura,Corea del Sur
2710,Act of War: Direct Action,Eugen Systems,Acción,2.99,2008,82,548,False,Acción,Rusia
704370,Water Pipeline,Boogygames Studios,"Aventura, Casual, Indie, Estrategia",1.99,2017,0,0,False,Aventura,Desconocido
108200,Ticket to Ride: Classic Edition,Days of Wonder,"Casual, Indie, Estrategia",0.0,2012,0,3418,False,Estrategia,Suiza
1715350,UNDETECTED,Antonio Freyre,Acción,12.49,2022,0,0,False,Acción,España
470440,Matris,Leaghorn,"Casual, Indie, Estrategia",4.99,2016,0,0,False,Estrategia,Desconocido
750920,Shadow of the Tomb Raider: Definitive Edition,Eidos-Montréal,"Acción, Aventura",39.99,2018,77,69049,False,Acción,Canadá
302240,Chernobyl Commando,Silden,Acción,0.0,2014,0,145,False,Acción,Rusia
612640,Dunk Lords,Story Fort LLC,"Acción, Indie, Deportes",8.19,2020,0,0,False,Acción,Estados Unidos
719550,Puzzler,Monane,"Casual, Indie",0.99,2017,0,0,False,Acción,Desconocido
364200,Farabel,Frogames,"Indie, Rol, Estrategia",9.99,2016,0,0,False,Estrategia,Desconocido
256410,Might & Magic: Duel of Champions,Blue Byte,"Free to Play, Estrategia",0.0,2013,84,0,True,Estrategia,Alemania
686060,Mewgenics,Edmund McMillen,"Aventura, Indie, Rol, Simuladores, Estrategia",28.99,2026,88,32901,False,Rpg,Desconocido
299150,Empress Of The Deep,Gogii Games,Aventura,5.89,2014,0,125,False,Aventura,Desconocido
2821800,Drill Core,Hungry Couch Games,"Indie, Estrategia",19.5,2025,0,1938,False,Estrategia,Desconocido
715370,Fidget Spinner Editor,Boogygames Studios,"Acción, Aventura, Casual, Indie, Simuladores, Deportes, Estrategia",1.99,2017,0,0,False,Aventura,Desconocido
539280,Tetraminos,Sanuk Games,Casual,0.99,2017,0,120,False,Acción,Desconocido
22180,Penumbra Overture,Frictional Games,"Acción, Aventura, Indie",2.92,2009,73,3667,False,Acción,Suecia
628170,Uncharted Waters II,"KOEI TECMO GAMES CO., LTD.",Rol,12.99,2017,0,111,False,Acción,Japón
628090,NOBUNAGA'S AMBITION: Haouden with Power Up Kit,"KOEI TECMO GAMES CO., LTD.",Estrategia,19.99,2017,0,0,False,Estrategia,Japón
732070,Lost in the tomb,Sokolab,"Aventura, Casual, Indie, Estrategia",0.99,2017,0,0,False,Aventura,Rusia
411080,SHOWTIME 2073,Nicolas Bernard,"Acción, Indie",1.99,2016,0,216,False,Acción,Suiza
268500,XCOM® 2,Firaxis Games,Estrategia,49.99,2016,88,77798,False,Estrategia,Estados Unidos
380360,Tap Tap Infinity,Scary Bee LLC,"Acción, Casual, Free to Play, Indie, Rol",0.0,2015,0,0,True,Acción,Desconocido
681000,OM6N,CJWorks,"Acción, Aventura, Indie",7.39,2024,0,0,False,Acción,Japón
804970,Shoottera,RussianDEV,"Acción, Aventura, Indie",0.99,2018,0,0,False,Acción,Rusia
346180,David.,Fermenter Games,"Acción, Indie",1.99,2015,0,578,False,Acción,Desconocido
377120,Chronicle Keepers: The Dreaming Garden,Novaq Games,"Aventura, Casual",4.99,2015,0,119,False,Aventura,Desconocido
383240,Angels That Kill - The Final Cut,Rising Sun Interactive,"Aventura, Casual, Indie",4.99,2015,0,0,False,Aventura,Japón
336250,Monster Jam Battlegrounds,Team6 game studios B.V.,"Acción, Carreras, Deportes",0.0,2015,0,0,False,Acción,Holanda
444590,Skautfold: Shrouded in Sanity,Steve Gal,"Acción, Aventura, Indie, Rol",9.75,2016,0,492,False,Acción,Desconocido
727760,Umiro,Diceroll Studios,"Aventura, Indie, Estrategia",2.99,2018,73,160,False,Estrategia,Desconocido
319560,Reprisal Universe,electrolyte,"Indie, Estrategia",6.99,2014,0,336,False,Estrategia,Desconocido
302490,Ballad of Solar,Alawar,"Aventura, Casual, Estrategia",6.99,2014,0,203,False,Aventura,República Checa
437340,Toys of War,2Bit Studios,"Acción, Indie",8.19,2019,0,0,False,Acción,Desconocido
374040,Portal Knights,Keen Games GmbH,"Acción, Aventura, Rol",19.99,2017,72,16688,False,Acción,Alemania
3929760,Incredicer,pochi,"Casual, Indie, Simuladores, Estrategia",2.99,2025,0,1891,False,Estrategia,Italia
792900,OutBreak Zombie,MellowStudios,Acción,4.99,2018,0,0,False,Acción,Desconocido
32660,Delta Force: Xtreme,NovaLogic,Acción,19.99,2009,65,162,False,Acción,Desconocido
1895820,Greedventory,Black Tower Basement,"Acción, Aventura, Indie, Rol",19.99,2023,0,228,False,Acción,Desconocido
749890,The Hanged Man,Uri Games,"Aventura, Casual, Indie",1.49,2018,0,198,False,Aventura,Desconocido
1283410,Tails of Iron,Odd Bug Studio,"Acción, Aventura, Indie",24.99,2021,81,12263,False,Acción,Desconocido
394220,Last Horizon,Pixeljam,"Acción, Indie",5.89,2015,0,157,False,Acción,España
1280930,Astral Ascent,Hibernian Workshop,"Acción, Aventura, Indie",12.25,2023,86,5113,False,Acción,Irlanda
1076200,Roguebook,Abrakam Entertainment SA,"Aventura, Indie, Rol, Estrategia",2.49,2021,78,3148,False,Rpg,Francia
386880,Rake,Konsordo,"Acción, Aventura, Indie, Simuladores",3.99,2015,0,3792,False,Aventura,Desconocido
290000,DubWars,MURA Interactive,"Acción, Casual, Indie",9.99,2016,0,159,False,Acción,Desconocido
2753620,Fruit Mountain,BeXide Inc.,"Casual, Indie",8.99,2024,0,498,False,Acción,Desconocido
865330,Dark Days of Horror,Alexander Casha,Acción,0.79,2018,0,0,False,Acción,Desconocido
643200,Keep in Mind: Remastered,Little Moth Games,"Aventura, Indie",0.99,2018,0,427,False,Aventura,Desconocido
1995880,Afterdream,Jesse Makkonen,"Aventura, Indie",10.79,2023,0,283,False,Aventura,Desconocido
734700,The Lost Gardens,Rabbit Hole Studios,"Acción, Aventura, Indie, Acceso anticipado",2.99,2017,0,0,False,Acción,Desconocido
663430,This is not RPG,zachs123456,Rol,0.99,2017,0,0,False,Acción,Desconocido
777240,Tren0,Bubble,"Aventura, Casual, Indie, Rol",0.89,2018,0,205,False,Aventura,Desconocido
1788850,你已经猜到结局了吗,橘音,"Aventura, Casual, Indie, Rol, Estrategia",7.79,2022,0,361,False,Aventura,Japón
3500750,恐怖の採点 -Score the Fear-,AquaEternity,"Aventura, Indie",3.99,2025,0,208,False,Aventura,Desconocido
1553650,ViruZ,BigBread,"Acción, Aventura, Casual, Indie, Simuladores",3.0,2021,0,0,False,Aventura,Desconocido
252170,Anomaly Warzone Earth Mobile Campaign,11 bit studios,"Acción, Estrategia",4.99,2013,0,198,False,Acción,Polonia
528070,Solitaire Beach Season,Creobit,"Casual, Indie, Simuladores, Deportes, Estrategia",14.79,2016,0,0,False,Estrategia,Desconocido
438320,Rush Rover,radio,"Acción, Aventura, Indie",4.99,2017,0,189,False,Acción,Desconocido
1848450,Nightmare of Decay,Checkmaty,"Acción, Aventura, Indie",3.99,2022,0,4042,False,Acción,Desconocido
2508210,Lair of Torment,Admia,"Aventura, Indie, Simuladores",3.99,2023,0,161,False,Aventura,España
335700,I am Weapon: Revival,Krealit,"Acción, Indie, Rol",15.79,2015,0,239,False,Acción,Desconocido
598700,The Vagrant,O.T.K Games,"Acción, Aventura, Indie, Rol",3.99,2018,0,8133,False,Acción,Desconocido
596380,Coffee Crisis,Mega Cat Studios,"Acción, Indie",8.19,2018,0,0,False,Acción,Desconocido
476490,Choice of the Pirate,Choice of Games,"Aventura, Indie, Rol",4.99,2016,0,105,False,Aventura,Desconocido
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,"KOEI TECMO GAMES CO., LTD.",Acción,49.99,2014,71,11735,False,Acción,Japón
200080,Nancy Drew®: Shadow at the Water's Edge,HeR Interactive,Aventura,19.5,2011,0,394,False,Aventura,Canadá
626610,TT Isle of Man: Ride on the Edge,KT Racing,"Acción, Carreras, Simuladores, Deportes",1.99,2018,68,1015,False,Acción,Bélgica
1507190,Machinika: Museum,Littlefield Studio,"Aventura, Casual, Indie",1.19,2021,0,1097,False,Aventura,Desconocido
335070,VRC PRO,Virtual Racing Industries Ltd.,"Acción, Casual, Indie, Carreras, Simuladores, Deportes",39.99,2015,0,893,False,Acción,Desconocido
496690,Adventures On The Polluted Islands,Uncle Frost Team,"Aventura, Casual, Indie",2.99,2017,0,0,False,Aventura,Desconocido
783170,INSOMNIA: The Ark,Mono Studio,"Acción, Indie, Rol",29.99,2018,0,943,False,Acción,Desconocido
297080,Navpoint,Ross Edgar,"Casual, Indie, Estrategia",0.84,2015,0,0,False,Estrategia,Desconocido
491280,Drift Horizon Online,JDM4iK Games,"Acción, Carreras, Simuladores, Deportes",4.99,2017,0,682,False,Acción,Desconocido
403120,THE GAME OF LIFE,Marmalade Game Studio Ltd,"Aventura, Casual, Simuladores",6.49,2015,0,2153,False,Aventura,Reino Unido
964800,Prodeus,Bounding Box Software Inc.,"Acción, Aventura, Casual, Indie",14.99,2022,84,5403,False,Aventura,Desconocido
1058690,Signs of the Sojourner,Echodog Games,"Aventura, Casual, Indie, Rol",16.79,2020,77,168,False,Aventura,Desconocido
487220,Freebie,Free Games Info,"Casual, Indie",0.99,2016,0,374,False,Acción,Desconocido
247370,Mutant Mudds Deluxe,Atooi,"Acción, Aventura, Indie",9.75,2013,0,398,False,Acción,Japón
626170,Apocalypse Night,Embryo,"Acción, Aventura, Indie",0.79,2017,0,0,False,Acción,Desconocido
461780,Moonstone Tavern - A Fantasy Tavern Sim!,Trevor Jones,"Indie, Rol, Simuladores",7.99,2016,0,0,False,Rpg,Desconocido
384490,NECROPOLIS: BRUTAL EDITION,Harebrained Schemes,"Acción, Aventura, Indie",6.99,2016,0,3697,False,Acción,Reino Unido
355280,Brave Furries,Crazy Goat Games,"Casual, Indie",0.0,2017,0,0,True,Acción,Desconocido
433490,Super Flippin' Phones,BlauwPrint,"Acción, Casual, Indie",2.99,2016,0,0,False,Acción,Holanda
700830,Immersive Poetry,Thalasse Games,"Aventura, Casual, Indie",0.79,2017,0,0,False,Aventura,Desconocido
396750,EVERSPACE™,ROCKFISH Games,"Acción, Indie",19.99,2017,79,9703,False,Acción,Reino Unido
1225580,Fe,Zoink,"Acción, Aventura",19.99,2020,0,461,False,Acción,Bélgica
3468350,BLOCKADE War Stories .VR,Novalink,"Acción, Indie",9.75,2025,0,0,False,Acción,Desconocido
302950,Heileen 1: Sail Away,Winter Wolves,"Aventura, Casual, Indie",1.47,2014,0,0,False,Aventura,Corea del Sur
403590,Klepto,Meerkat Gaming,"Acción, Indie, Simuladores, Acceso anticipado",12.99,2016,0,198,False,Acción,Desconocido
2514960,Refind Self: Desvela tu personalidad,Lizardry,"Aventura, Casual, Indie",5.45,2023,0,3426,False,Aventura,Desconocido
809180,District 112 Incident: Bowling Alley,Racing Bros,"Acción, Aventura, Indie, Simuladores, Acceso anticipado",0.99,2018,0,0,False,Aventura,Desconocido
708150,Lost Artifacts - Ancient Tribe Survival,Creobit,"Acción, Aventura, Casual, Indie, Simuladores, Estrategia",14.79,2018,0,0,False,Aventura,Desconocido
321870,Silence of the Sleep,Jesse Makkonen,"Aventura, Indie",4.99,2014,66,438,False,Aventura,Desconocido
788350,Funny Wings VR,weRplay,"Acción, Aventura, Casual, Indie",2.99,2018,0,0,False,Aventura,Desconocido
70110,Hacker Evolution: Untold,exosyphen studios,"Indie, Simuladores",1.24,2010,0,185,False,Simulación,Desconocido
288260,Conflicks - Revolutionary Space Battles,Artifice Studio,"Acción, Casual, Indie, Estrategia",5.69,2015,63,0,False,Acción,Desconocido
253670,Aartform Curvy 3D 3.0,Aartform,Animación y modelado,0.0,2013,0,0,False,Acción,Desconocido
21010,Watchmen: The End is Nigh,Deadline Games,Acción,1.24,2009,61,918,False,Acción,Desconocido
424370,Wolcen: Lords of Mayhem,WOLCEN Studio,"Acción, Aventura, Indie, Rol",24.99,2020,60,61740,False,Acción,Desconocido
765160,Weable 2,SPECTRUM GAMES,"Acción, Casual, Indie",4.99,2018,0,0,False,Acción,Desconocido
3720,Evil Genius,Elixir Studios,Estrategia,9.99,2009,75,3014,False,Estrategia,Desconocido
2458940,Farm Keeper,Cuddle Code,"Casual, Indie, Estrategia",4.99,2023,0,384,False,Estrategia,Japón
644930,They Are Billions,Numantian Games,Estrategia,29.99,2019,77,45333,False,Estrategia,Desconocido
567130,Boogeyman 2,Clockwork Wolf,"Indie, Estrategia",4.99,2017,0,339,False,Estrategia,Desconocido
461030,A Long Way Home,Jonathan Mulcahy,"Aventura, Casual, Indie",1.99,2016,0,0,False,Aventura,Desconocido
807920,Onii-Chan,voksolril,Sin Género,0.0,2018,0,106,False,Acción,Desconocido
527800,War Cube,Artur Rezende,"Casual, Indie",0.99,2016,0,0,False,Acción,Brasil
2551170,Travellin Cats in Maple Hollow 🍂,Travellin Cats,"Casual, Indie",0.99,2023,0,1172,False,Acción,Desconocido
305460,FranknJohn,bitSmith Games,"Acción, Indie, Rol, Acceso anticipado",0.0,2015,0,0,False,Acción,Desconocido
2495650,Rising Sun Mahjong,Melon Games,"Casual, Estrategia",4.99,2023,0,0,False,Estrategia,Desconocido
252110,Lovers in a Dangerous Spacetime,Asteroid Base,"Acción, Indie, Simuladores",14.99,2015,80,3310,False,Acción,Desconocido
806940,So Long Grandma,Pixidraft Studios,"Casual, Indie",1.99,2018,0,0,False,Acción,Desconocido
2292260,STAR WARS™: Dark Forces Remaster,Nightdive Studios,Acción,14.49,2024,78,1129,False,Acción,Estados Unidos
498550,Depths of Dread,Mindmuscle Games,"Indie, Rol, Estrategia",0.0,2016,0,0,False,Estrategia,Desconocido
420670,Elite vs. Freedom,AVE,"Acción, Indie",4.99,2016,0,0,False,Acción,Desconocido
732520,Hinterhalt,FelGC.GamesDevelopment,"Acción, Indie, Estrategia",0.0,2018,0,0,False,Acción,Desconocido
3061810,Like a Dragon: Pirate Yakuza in Hawaii,Ryu Ga Gotoku Studio,"Acción, Aventura, Rol",59.99,2025,81,5855,False,Acción,Japón
446610,Bunny Bounce,Dharker Studios,"Aventura, Casual, Indie",0.69,2017,0,0,False,Aventura,Desconocido
720600,Halloween: Jigsaw Puzzles,ThinkVirtual,Casual,0.99,2017,0,0,False,Acción,Desconocido
940580,FIA European Truck Racing Championship,N-RACING,"Carreras, Simuladores, Deportes",2.99,2019,0,231,False,Deportes,Desconocido
971030,SkateBIRD,Glass Bottom Games,"Indie, Carreras, Simuladores, Deportes",19.5,2021,0,630,False,Simulación,Desconocido
441060,Silver Creek Falls - Chapter 3,Sapphire Dragon Productions,"Aventura, Indie",4.99,2016,0,0,False,Aventura,Desconocido
2641430,Sex Story - Cuckold Life - Episode 8,EroticGamesClub,"Aventura, Casual, Indie",1.19,2023,0,0,False,Aventura,Desconocido
350880,Archamon,Vionsoft,"Indie, Estrategia",8.19,2017,0,0,False,Estrategia,Rusia
459640,You... and who else?,Aldorlea Games,"Aventura, Casual, Indie, Rol, Simuladores, Estrategia",9.99,2017,0,0,False,Aventura,Desconocido
815070,The Adventurous Four,NLB project,"Aventura, Casual, Indie",0.79,2018,0,0,False,Aventura,Holanda
391410,"Rock, the Tree Hugger",Machineman1357,"Acción, Casual, Indie, Estrategia",2.99,2015,0,0,False,Acción,Desconocido
844090,Piano Simulator,Ludwig van Beethoven,"Simuladores, Acceso anticipado",1.49,2018,0,0,False,Simulación,Desconocido
32160,Zombie Bowl-o-Rama,MumboJumbo,"Casual, Deportes",9.99,2009,0,206,False,Deportes,Desconocido
20710,Mr. Robot,Moonpod,"Acción, Indie, Estrategia",6.99,2008,83,0,False,Acción,Desconocido
286930,Crouching Pony Hidden Dragon,Le Cortex,"Acción, Indie, Rol",1.59,2014,0,0,False,Acción,Desconocido
227100,Sniper Elite: Nazi Zombie Army,Rebellion,Acción,2.21,2013,62,3525,False,Acción,Reino Unido
547850,Trump Simulator VR,Christine Barron,"Casual, Simuladores",0.99,2016,0,0,False,Simulación,Desconocido
576960,🧠 OUT OF THE BOX,Nuclear Tales,"Aventura, Casual, Indie, Rol, Simuladores, Estrategia",14.99,2018,0,207,False,Aventura,Japón
1284110,Amy's Greenmart,Cyber Intellect Ltd,"Aventura, Casual",8.19,2020,0,0,False,Aventura,Desconocido
264280,99 Levels To Hell,Zaxis Games,"Acción, Aventura, Indie, Rol",4.99,2014,66,336,False,Acción,Desconocido
970870,1001 Jigsaw. Earth Chronicles,Creobit,Casual,14.79,2019,0,0,False,Acción,Desconocido
1079230,Himno - The Silent Melody,David Moralejo Sánchez,"Acción, Aventura, Indie, Rol, Acceso anticipado",5.89,2021,0,278,False,Acción,México
2060480,PomoFarm,wormpod,"Casual, Simuladores",3.99,2022,0,482,False,Simulación,Desconocido
444320,Jumpix Jump,Seaside Digital Arts,"Aventura, Casual, Indie",0.0,2016,0,0,False,Aventura,Desconocido
393930,RoShamBo,Blam! Games LLC,"Acción, Casual, Free to Play, Indie, Rol, Deportes, Acceso anticipado",0.0,2016,0,0,True,Acción,Estados Unidos
442000,Alone K.W.,TeamWaterFly,"Aventura, Indie",0.69,2016,0,0,False,Aventura,Desconocido
1630110,Gungrave G.O.R.E,"Iggymob Co.,Ltd","Acción, Aventura, Simuladores, Estrategia",29.99,2022,0,679,False,Estrategia,Taiwán
1600180,Solitaire Game Halloween 2,Creobit,Casual,4.99,2021,0,0,False,Acción,Desconocido
